date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:10	79637/79637	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-13715%22	http://www.urbanui.com/bogy/template/images/lightbox/thumb-v-y-1.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/lightbox/thumb-v-y-1.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:13	78634/78634	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-1332a%22	http://www.urbanui.com/bogy/template/images/lightbox/thumb-v-v-1.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/lightbox/thumb-v-v-1.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:13	49594/49594	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-c1ba%22	http://www.urbanui.com/bogy/template/vendors/lightgallery/js/lightgallery-all.min.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/lightgallery/js/lightgallery-all.min.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:15	101969/101969	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-18e51%22	http://www.urbanui.com/bogy/template/images/lightbox/thumb-v-y-2.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/lightbox/thumb-v-y-2.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:37:15%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/js/codeEditor.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/js/codeEditor.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/documentation/documentation.html)
12:37:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:37:16%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/js/tabs.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/js/tabs.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/documentation/documentation.html)
12:37:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:37:17%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/js/tooltips.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/js/tooltips.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/documentation/documentation.html)
12:37:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:37:19%20GMT	http://www.urbanui.com/bogy/template/demo/vertical-default-light/js/documentation.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/demo/vertical-default-light/js/documentation.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/documentation/documentation.html)
12:37:19	242422/242422	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-3b2f6%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/11.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/11.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:37:19	3158/3158	---M--	200	added ('OK')	image/png	etag:%225bf27d21-c56%22	http://www.urbanui.com/bogy/template/vendors/images/alpha.png	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/images/alpha.png	(from http://www.urbanui.com/bogy/template/vendors/css/vendor.bundle.addons.css)
12:37:22	24560/24560	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-5ff0%22	http://www.urbanui.com/bogy/template/images/samples/300x300/5.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/300x300/5.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/tabs.html)
12:37:23	807/807	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-327%22	http://www.urbanui.com/bogy/template/js/popover.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/popover.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/tooltips.html)
12:37:24	28701/28701	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-701d%22	http://www.urbanui.com/bogy/template/images/samples/300x300/12.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/300x300/12.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/tabs.html)
12:37:26	41960/41960	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-a3e8%22	http://www.urbanui.com/bogy/template/images/samples/300x300/1.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/300x300/1.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/tabs.html)
12:37:42	111673/111673	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-1b439%22	http://www.urbanui.com/bogy/template/images/carousel/banner_5.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/carousel/banner_5.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:37:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:37:44%20GMT	http://www.urbanui.com/bogy/template/images/file-icons/dropify-icon-small.png	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/file-icons/dropify-icon-small.f6.delayed	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/dropify.html)
12:37:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Sep%202019%2012:37:45%20GMT	http://www.urbanui.com/bogy/template/images/file-icons/dropify-icon-large.png	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/file-icons/dropify-icon-large.png	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/dropify.html)
12:37:46	69/69	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-45%22	http://www.urbanui.com/bogy/template/js/dropify.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/dropify.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:37:47	185/185	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-b9%22	http://www.urbanui.com/bogy/template/js/jquery-file-upload.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/jquery-file-upload.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
12:37:50	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240be-57b00d5dee924%22	http://www.urbanui.com/bogy/template/vendors/summernote/dist/font/summernote.eot?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/summernote/dist/font/summernote291f.eot	(from http://www.urbanui.com/bogy/template/vendors/summernote/dist/summernote-bs4.css)
12:37:51	182174/182174	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-2c79e%22	http://www.urbanui.com/bogy/template/images/carousel/banner_1.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/carousel/banner_1.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:37:54	10196/10196	---MC-	200	added ('OK')	application/font-woff	etag:%2227d4-57b00d5dee924%22	http://www.urbanui.com/bogy/template/vendors/summernote/dist/font/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/summernote/dist/font/summernote291f.woff	(from http://www.urbanui.com/bogy/template/vendors/summernote/dist/summernote-bs4.css)
12:37:54	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240be-57b00d5dee924%22	http://www.urbanui.com/bogy/template/vendors/summernote/dist/font/summernote.eot?	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/summernote/dist/font/summernoted41d.eot	(from http://www.urbanui.com/bogy/template/vendors/summernote/dist/summernote-bs4.css)
12:37:55	821/821	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-335%22	http://www.urbanui.com/bogy/template/js/data-table.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/data-table.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/tables/data-table.html)
12:37:56	16388/16388	---M--	200	added ('OK')	application/font-sfnt	etag:%224004-57b00d5dee924%22	http://www.urbanui.com/bogy/template/vendors/summernote/dist/font/summernote.ttf?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/summernote/dist/font/summernote291f.ttf	(from http://www.urbanui.com/bogy/template/vendors/summernote/dist/summernote-bs4.css)
12:37:57	5428/5428	---M--	200	added ('OK')	image/png	etag:%225bf27d21-1534%22	http://www.urbanui.com/bogy/template/vendors/lightgallery/img/vimeo-play.png	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/lightgallery/img/vimeo-play.png	(from http://www.urbanui.com/bogy/template/vendors/lightgallery/css/lightgallery.css)
12:37:58	17456/17456	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-4430%22	http://www.urbanui.com/bogy/template/images/samples/300x300/7.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/300x300/7.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/samples/portfolio.html)
12:37:59	4526/4526	---M--	200	added ('OK')	image/png	etag:%225bf27d21-11ae%22	http://www.urbanui.com/bogy/template/vendors/lightgallery/img/video-play.png	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/lightgallery/img/video-play.png	(from http://www.urbanui.com/bogy/template/vendors/lightgallery/css/lightgallery.css)
12:38:00	5177/5177	---M--	200	added ('OK')	image/png	etag:%225bf27d21-1439%22	http://www.urbanui.com/bogy/template/vendors/lightgallery/img/youtube-play.png	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/lightgallery/img/youtube-play.png	(from http://www.urbanui.com/bogy/template/vendors/lightgallery/css/lightgallery.css)
12:38:00	4178/4178	---M--	200	added ('OK')	image/gif	etag:%225bf27d21-1052%22	http://www.urbanui.com/bogy/template/vendors/lightgallery/img/loading.gif	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/lightgallery/img/loading.gif	(from http://www.urbanui.com/bogy/template/vendors/lightgallery/css/lightgallery.css)
12:38:14	84329/84329	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-14969%22	http://www.urbanui.com/bogy/template/images/lightbox/thumb-v-v-2.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/lightbox/thumb-v-v-2.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:38:16	339889/339889	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-52fb1%22	http://www.urbanui.com/bogy/template/images/carousel/banner_9.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/carousel/banner_9.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/carousel.html)
12:38:19	139219/139219	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-21fd3%22	http://www.urbanui.com/bogy/template/images/samples/1280x768/6.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/samples/1280x768/6.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:38:53	5181296/5181296	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-4f0f70%22	http://www.urbanui.com/bogy/template/vendors/js/vendor.bundle.addons.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/vendors/js/vendor.bundle.addons.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/index.html)
12:38:53	397/397	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf27d21-18d%22	http://www.urbanui.com/bogy/template/js/light-gallery.js	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/js/light-gallery.js	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/apps/gallery.html)
12:38:56	77585/77585	---M--	200	added ('OK')	image/jpeg	etag:%225bf27d21-12f11%22	http://www.urbanui.com/bogy/template/images/carousel/banner_7.jpg	C:/Mes%20Sites%20Web/bogyui/www.urbanui.com/bogy/template/images/carousel/banner_7.jpg	(from http://www.urbanui.com/bogy/template/demo/vertical-default-light/pages/ui-features/carousel.html)
